latitude,longitude,alarm_type,speed,alarm_weight,risk_score,cluster,risk_level
12.99448585510254,77.75772857666016,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.968754768371582,77.73551177978516,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.968754768371582,77.73551177978516,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.99388027191162,77.7575454711914,HMW,29,4,0.3156750038837967,3,Very Low Risk ✅
12.99388027191162,77.7575454711914,HMW,29,4,0.3156750038837967,3,Very Low Risk ✅
12.98243522644043,77.72785949707031,PCW,27,10,0.8479105173217336,0,High Risk 🟠
12.98243522644043,77.72785949707031,PCW,27,10,0.8479105173217336,0,High Risk 🟠
12.959811210632324,77.74207305908203,PCW,26,10,0.8432499611620319,0,High Risk 🟠
12.959811210632324,77.74207305908203,PCW,26,10,0.8432499611620319,0,High Risk 🟠
12.992791175842283,77.75674438476562,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.992791175842283,77.75674438476562,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.992700576782228,77.75630950927734,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
12.992700576782228,77.75630950927734,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
12.992652893066406,77.75605773925781,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.969267845153809,77.73687744140625,HMW,25,4,0.29703277924498983,3,Very Low Risk ✅
12.992652893066406,77.75605773925781,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.969267845153809,77.73687744140625,HMW,25,4,0.29703277924498983,3,Very Low Risk ✅
12.986069679260254,77.73086547851562,HMW,42,4,0.37626223395991915,3,Very Low Risk ✅
12.986069679260254,77.73086547851562,HMW,42,4,0.37626223395991915,3,Very Low Risk ✅
12.992555618286133,77.75560760498047,PCW,13,10,0.7826627310859096,0,High Risk 🟠
12.992555618286133,77.75560760498047,PCW,13,10,0.7826627310859096,0,High Risk 🟠
12.969278335571287,77.74049377441406,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.969278335571287,77.74049377441406,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.992708206176758,77.75357818603516,FCW,36,9,0.7995960851328257,0,High Risk 🟠
12.992708206176758,77.75357818603516,FCW,36,9,0.7995960851328257,0,High Risk 🟠
12.969352722167969,77.7413330078125,FCW,26,9,0.7529905235358085,0,High Risk 🟠
12.969352722167969,77.7413330078125,FCW,26,9,0.7529905235358085,0,High Risk 🟠
12.969367980957031,77.74146270751953,FCW,24,9,0.7436694112164051,0,High Risk 🟠
12.969367980957031,77.74146270751953,FCW,24,9,0.7436694112164051,0,High Risk 🟠
12.985617637634276,77.73347473144531,PCW,17,10,0.8013049557247163,0,High Risk 🟠
12.985617637634276,77.73347473144531,PCW,17,10,0.8013049557247163,0,High Risk 🟠
12.96902847290039,77.74295806884766,FCW,18,9,0.7157060742581947,0,High Risk 🟠
12.96902847290039,77.74295806884766,FCW,18,9,0.7157060742581947,0,High Risk 🟠
12.968971252441406,77.74346923828125,FCW,29,9,0.7669721920149137,0,High Risk 🟠
12.968971252441406,77.74346923828125,FCW,29,9,0.7669721920149137,0,High Risk 🟠
12.957915306091309,77.74586486816406,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.957915306091309,77.74586486816406,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.989892959594728,77.75072479248047,LDWR,45,2,0.2097250271865776,3,Very Low Risk ✅
